Country,Economic Effectiveness,Economic Legitimacy,Effectiveness Score,Legitimacy Score,Political Effectiveness,Political Legitimacy,Security Effectiveness,Security Legitimacy,Social Effectiveness,Social Legitimacy,State Fragility Index,Year
Eritrea,4,2,8,4,1,0,0,2,3,0,12,2010
Eritrea,4,2,8,5,1,0,0,2,3,1,13,2011
Eritrea,4,2,8,6,1,0,0,3,3,1,14,2012
Eritrea,4,2,9,6,2,0,0,3,3,1,15,2013
Eritrea,4,2,9,6,2,0,0,3,3,1,15,2014
Estonia,1,0,3,3,1,3,0,0,1,0,6,1995
Estonia,1,0,2,2,1,2,0,0,0,0,4,1996
Estonia,1,0,2,2,1,2,0,0,0,0,4,1997
Estonia,1,0,2,2,1,2,0,0,0,0,4,1998
Estonia,1,0,2,2,1,2,0,0,0,0,4,1999
Estonia,1,0,2,1,1,1,0,0,0,0,3,2000
Estonia,0,0,1,0,1,0,0,0,0,0,1,2001
Estonia,0,0,1,0,1,0,0,0,0,0,1,2002
Estonia,0,0,1,0,1,0,0,0,0,0,1,2003
Estonia,0,0,1,0,1,0,0,0,0,0,1,2004
Estonia,0,0,1,0,1,0,0,0,0,0,1,2005
Estonia,0,0,1,0,1,0,0,0,0,0,1,2006
Estonia,0,0,1,0,1,0,0,0,0,0,1,2007
Estonia,0,0,1,0,1,0,0,0,0,0,1,2008
Estonia,0,0,1,0,1,0,0,0,0,0,1,2009
Estonia,0,0,0,0,0,0,0,0,0,0,0,2010
Estonia,0,0,0,0,0,0,0,0,0,0,0,2011
Estonia,0,0,0,0,0,0,0,0,0,0,0,2012
Estonia,0,0,0,0,0,0,0,0,0,0,0,2013
Estonia,0,0,0,0,0,0,0,0,0,0,0,2014
Ethiopia,4,2,11,9,2,2,2,2,3,3,20,1995
Ethiopia,4,2,9,9,2,2,0,2,3,3,18,1996
Ethiopia,4,3,9,10,2,2,0,2,3,3,19,1997
Ethiopia,4,3,9,10,2,2,0,3,3,2,19,1998
Ethiopia,4,3,11,10,2,2,2,3,3,2,21,1999
Ethiopia,4,3,11,10,2,2,2,2,3,3,21,2000
Ethiopia,4,2,11,9,2,2,2,2,3,3,20,2001
Ethiopia,4,2,11,9,2,2,2,2,3,3,20,2002
Ethiopia,4,3,11,10,2,2,2,2,3,3,21,2003
Ethiopia,4,3,11,10,2,2,2,2,3,3,21,2004
Ethiopia,4,3,10,10,1,2,2,2,3,3,20,2005
Ethiopia,4,3,10,10,1,2,2,2,3,3,20,2006
Ethiopia,4,3,10,10,1,2,2,2,3,3,20,2007
Ethiopia,4,3,10,9,1,2,2,2,3,2,19,2008
Ethiopia,4,3,11,9,2,2,2,2,3,2,20,2009
Ethiopia,4,3,11,9,2,2,2,2,3,2,20,2010
Ethiopia,4,3,11,9,2,2,2,2,3,2,20,2011
Ethiopia,4,3,11,9,2,2,2,2,3,2,20,2012
Ethiopia,4,3,10,9,2,2,2,2,2,2,19,2013
Ethiopia,4,3,10,10,2,3,2,2,2,2,20,2014
Timor Leste,3,3,9,5,1,0,2,0,3,2,14,2002
Timor Leste,4,3,9,5,1,0,2,0,2,2,14,2003
Timor Leste,4,3,9,6,1,0,2,1,2,2,15,2004
Timor Leste,4,3,9,6,1,0,2,1,2,2,15,2005
Timor Leste,4,3,10,7,2,1,2,2,2,1,17,2006
Timor Leste,4,3,9,6,2,1,1,1,2,1,15,2007
Timor Leste,3,3,7,6,2,1,0,1,2,1,13,2008
Timor Leste,3,3,7,6,2,1,0,1,2,1,13,2009
Timor Leste,3,3,7,5,2,1,0,1,2,0,12,2010
Timor Leste,3,3,7,6,2,1,0,1,2,1,13,2011
Timor Leste,3,3,6,5,1,1,0,0,2,1,11,2012
Timor Leste,3,1,5,3,1,1,0,0,1,1,8,2013
Timor Leste,3,1,5,3,1,1,0,0,1,1,8,2014
Finland,0,0,0,0,0,0,0,0,0,0,0,1995
Finland,0,0,0,0,0,0,0,0,0,0,0,1996
Finland,0,0,0,0,0,0,0,0,0,0,0,1997
Finland,0,0,0,0,0,0,0,0,0,0,0,1998
Finland,0,0,0,0,0,0,0,0,0,0,0,1999
Finland,0,0,0,0,0,0,0,0,0,0,0,2000
Finland,0,0,0,0,0,0,0,0,0,0,0,2001
Finland,0,0,0,0,0,0,0,0,0,0,0,2002
Finland,0,0,0,0,0,0,0,0,0,0,0,2003
Finland,0,0,0,0,0,0,0,0,0,0,0,2004
Finland,0,0,0,0,0,0,0,0,0,0,0,2005
Finland,0,0,0,0,0,0,0,0,0,0,0,2006
Finland,0,0,0,0,0,0,0,0,0,0,0,2007
Finland,0,0,0,0,0,0,0,0,0,0,0,2008
Finland,0,0,0,0,0,0,0,0,0,0,0,2009
Finland,0,0,0,0,0,0,0,0,0,0,0,2010
Finland,0,0,0,0,0,0,0,0,0,0,0,2011
Finland,0,0,0,0,0,0,0,0,0,0,0,2012
Finland,0,0,0,0,0,0,0,0,0,0,0,2013
Finland,0,0,0,0,0,0,0,0,0,0,0,2014
Fiji,1,1,3,4,1,3,0,0,1,0,7,1995
Fiji,1,1,3,4,1,3,0,0,1,0,7,1996
Fiji,1,1,3,4,1,3,0,0,1,0,7,1997
Fiji,1,1,3,4,1,3,0,0,1,0,7,1998
Fiji,1,1,3,3,1,2,0,0,1,0,6,1999
Fiji,1,0,4,4,2,2,0,2,1,0,8,2000
Fiji,1,0,4,5,2,3,0,2,1,0,9,2001
Fiji,1,0,4,4,2,3,0,1,1,0,8,2002
Fiji,1,0,4,4,2,3,0,1,1,0,8,2003
Fiji,1,0,4,2,2,2,0,0,1,0,6,2004
Fiji,1,1,4,3,2,2,0,0,1,0,7,2005
Fiji,1,1,4,2,2,1,0,0,1,0,6,2006
Fiji,1,1,4,2,2,0,0,1,1,0,6,2007
Fiji,1,1,4,2,2,0,0,1,1,0,6,2008
Fiji,1,1,4,1,2,0,0,0,1,0,5,2009
Fiji,1,1,4,2,2,1,0,0,1,0,6,2010
Fiji,1,1,5,2,3,1,0,0,1,0,7,2011
Fiji,1,1,4,2,3,1,0,0,0,0,6,2012
Fiji,1,1,4,2,3,1,0,0,0,0,6,2013
Fiji,1,1,4,2,3,1,0,0,0,0,6,2014
France,0,0,0,1,0,1,0,0,0,0,1,1995
France,0,0,0,1,0,1,0,0,0,0,1,1996
France,0,0,0,1,0,1,0,0,0,0,1,1997
France,0,0,0,1,0,1,0,0,0,0,1,1998
France,0,0,0,1,0,1,0,0,0,0,1,1999
France,0,0,0,1,0,1,0,0,0,0,1,2000
France,0,0,0,1,0,1,0,0,0,0,1,2001
France,0,0,0,1,0,1,0,0,0,0,1,2002
France,0,0,0,1,0,1,0,0,0,0,1,2003
France,0,0,0,1,0,1,0,0,0,0,1,2004
France,0,0,0,1,0,1,0,0,0,0,1,2005
France,0,0,0,1,0,1,0,0,0,0,1,2006
France,0,0,0,1,0,1,0,0,0,0,1,2007
France,0,0,0,1,0,1,0,0,0,0,1,2008
France,0,0,0,1,0,1,0,0,0,0,1,2009
France,0,0,0,1,0,1,0,0,0,0,1,2010
France,0,0,0,1,0,1,0,0,0,0,1,2011
France,0,0,0,1,0,1,0,0,0,0,1,2012
France,0,0,0,1,0,1,0,0,0,0,1,2013
France,0,0,0,1,0,1,0,0,0,0,1,2014
Gabon,1,3,5,7,2,0,0,1,2,3,12,1995
Gabon,1,3,5,7,2,0,0,1,2,3,12,1996
Gabon,0,3,4,7,2,0,0,1,2,3,11,1997
Gabon,0,3,4,7,2,0,0,1,2,3,11,1998
Gabon,1,3,5,6,2,0,0,0,2,3,11,1999
Gabon,1,3,5,7,2,0,0,1,2,3,12,2000
Gabon,1,3,4,6,1,0,0,0,2,3,10,2001
Gabon,1,3,4,6,1,0,0,0,2,3,10,2002
Gabon,1,3,4,7,1,0,0,1,2,3,11,2003
Gabon,1,3,4,7,1,0,0,1,2,3,11,2004
Gabon,1,3,4,7,1,0,0,1,2,3,11,2005
Gabon,1,3,4,7,1,0,0,1,2,3,11,2006
Gabon,1,3,3,7,1,0,0,1,1,3,10,2007
Gabon,1,3,3,7,1,0,0,1,1,3,10,2008
Gabon,1,3,3,8,1,1,0,1,1,3,11,2009
Gabon,1,3,3,8,1,1,0,1,1,3,11,2010
Gabon,1,3,3,8,1,1,0,1,1,3,11,2011
Gabon,1,3,3,8,1,1,0,1,1,3,11,2012
Gabon,1,3,3,8,1,1,0,1,1,3,11,2013
Gabon,1,3,3,7,1,1,0,0,1,3,10,2014
Gambia,4,1,10,4,3,0,0,0,3,3,14,1995
Gambia,4,2,9,5,2,0,0,0,3,3,14,1996
Gambia,4,2,9,5,2,0,0,0,3,3,14,1997
Gambia,4,3,9,7,2,0,0,1,3,3,16,1998
Gambia,4,2,9,6,2,0,0,1,3,3,15,1999
Gambia,4,2,9,6,2,0,0,1,3,3,15,2000
Gambia,4,2,9,6,2,0,0,1,3,3,15,2001
Gambia,4,1,9,4,2,0,0,0,3,3,13,2002
Gambia,4,1,9,4,2,0,0,0,3,3,13,2003
Gambia,4,1,9,3,2,0,0,0,3,2,12,2004
Gambia,4,1,9,3,2,0,0,0,3,2,12,2005
Gambia,4,2,10,5,3,0,0,1,3,2,15,2006
Gambia,4,2,10,5,3,0,0,1,3,2,15,2007
Gambia,4,2,9,5,3,0,0,1,2,2,14,2008
Gambia,4,2,8,5,2,0,0,1,2,2,13,2009
Gambia,4,2,9,5,3,0,0,1,2,2,14,2010
Gambia,4,2,9,5,3,0,0,1,2,2,14,2011
Gambia,4,2,9,5,3,0,0,1,2,2,14,2012
Gambia,4,3,9,6,3,0,0,1,2,2,15,2013
Gambia,4,3,9,6,3,0,0,1,2,2,15,2014
Ghana,4,3,9,7,3,2,0,1,2,1,16,1995
Ghana,4,3,9,6,3,1,0,0,2,2,15,1996
Ghana,4,3,9,5,3,1,0,0,2,1,14,1997
Ghana,4,2,9,5,3,1,0,1,2,1,14,1998
Ghana,4,2,8,5,2,1,0,1,2,1,13,1999
Ghana,4,3,7,5,1,1,0,0,2,1,12,2000
Ghana,4,2,7,4,1,1,0,0,2,1,11,2001
Ghana,4,2,7,5,1,1,0,1,2,1,12,2002
Ghana,4,2,7,6,1,1,0,1,2,2,13,2003
Ghana,4,2,8,6,2,1,0,1,2,2,14,2004
Ghana,3,2,7,5,2,1,0,1,2,1,12,2005
Ghana,3,2,7,6,2,1,0,1,2,2,13,2006
Ghana,3,2,7,6,2,1,0,1,2,2,13,2007
Ghana,3,2,7,6,2,1,0,1,2,2,13,2008
Ghana,3,2,7,6,2,1,0,1,2,2,13,2009
Ghana,3,2,7,5,2,1,0,1,2,1,12,2010
Ghana,3,2,6,5,1,1,0,1,2,1,11,2011
Ghana,3,2,6,4,1,1,0,1,2,0,10,2012
Ghana,3,2,6,5,1,1,0,1,2,1,11,2013
Ghana,3,2,5,5,0,1,0,1,2,1,10,2014
Germany,0,0,1,0,1,0,0,0,0,0,1,1995
Germany,0,0,1,0,1,0,0,0,0,0,1,1996
Germany,0,0,1,0,1,0,0,0,0,0,1,1997
Germany,0,0,1,0,1,0,0,0,0,0,1,1998
Germany,0,0,1,0,1,0,0,0,0,0,1,1999
Germany,0,0,0,0,0,0,0,0,0,0,0,2000
Germany,0,0,0,0,0,0,0,0,0,0,0,2001
Germany,0,0,0,0,0,0,0,0,0,0,0,2002
Germany,0,0,0,0,0,0,0,0,0,0,0,2003
Germany,0,0,0,0,0,0,0,0,0,0,0,2004
Germany,0,0,0,0,0,0,0,0,0,0,0,2005
Germany,0,0,0,0,0,0,0,0,0,0,0,2006
Germany,0,0,0,0,0,0,0,0,0,0,0,2007
Germany,0,0,0,0,0,0,0,0,0,0,0,2008
Germany,0,0,0,0,0,0,0,0,0,0,0,2009
Germany,0,0,0,0,0,0,0,0,0,0,0,2010
Germany,0,0,0,0,0,0,0,0,0,0,0,2011
Germany,0,0,0,0,0,0,0,0,0,0,0,2012
Germany,0,0,0,0,0,0,0,0,0,0,0,2013
Germany,0,0,0,0,0,0,0,0,0,0,0,2014
Guinea-Bissau,4,3,10,7,3,1,0,0,3,3,17,1995
Guinea-Bissau,4,1,10,6,3,1,0,1,3,3,16,1996
Guinea-Bissau,4,1,10,6,3,1,0,1,3,3,16,1997
Guinea-Bissau,4,1,11,8,3,3,1,1,3,3,19,1998
Guinea-Bissau,4,1,11,9,3,3,1,2,3,3,20,1999
Guinea-Bissau,4,3,11,8,3,1,1,1,3,3,19,2000
Guinea-Bissau,4,3,11,8,3,1,1,1,3,3,19,2001
Guinea-Bissau,4,3,11,8,3,1,1,1,3,3,19,2002
Guinea-Bissau,4,3,10,8,3,1,0,1,3,3,18,2003
Guinea-Bissau,4,3,10,8,3,1,0,1,3,3,18,2004
Guinea-Bissau,4,3,10,8,3,1,0,1,3,3,18,2005
Guinea-Bissau,4,3,10,7,3,1,0,0,3,3,17,2006
Guinea-Bissau,4,3,10,7,3,1,0,0,3,3,17,2007
Guinea-Bissau,4,3,10,7,3,1,0,0,3,3,17,2008
Guinea-Bissau,4,3,10,7,3,0,0,1,3,3,17,2009
Guinea-Bissau,4,3,10,7,3,0,0,1,3,3,17,2010
Guinea-Bissau,4,3,10,7,3,0,0,1,3,3,17,2011
Guinea-Bissau,4,3,10,8,3,1,0,1,3,3,18,2012
Guinea-Bissau,4,3,10,8,3,1,0,1,3,3,18,2013
Guinea-Bissau,4,3,10,7,3,0,0,1,3,3,17,2014
Greece,0,0,0,1,0,0,0,1,0,0,1,1995
Greece,0,0,0,1,0,0,0,1,0,0,1,1996
Greece,0,0,0,1,0,0,0,1,0,0,1,1997
Greece,0,0,0,1,0,0,0,1,0,0,1,1998
Greece,0,0,0,0,0,0,0,0,0,0,0,1999
Greece,0,0,0,0,0,0,0,0,0,0,0,2000
Greece,0,0,0,0,0,0,0,0,0,0,0,2001
Greece,0,0,0,0,0,0,0,0,0,0,0,2002
Greece,0,0,0,0,0,0,0,0,0,0,0,2003
Greece,0,0,0,0,0,0,0,0,0,0,0,2004
Greece,0,0,0,0,0,0,0,0,0,0,0,2005
Greece,0,0,0,1,0,0,0,1,0,0,1,2006
Greece,0,0,0,1,0,0,0,1,0,0,1,2007
Greece,0,0,0,1,0,0,0,1,0,0,1,2008
Greece,0,0,0,1,0,0,0,1,0,0,1,2009
Greece,0,0,0,1,0,0,0,1,0,0,1,2010
Greece,0,0,0,1,0,0,0,1,0,0,1,2011
Greece,0,1,0,2,0,0,0,1,0,0,2,2012
Greece,0,1,0,2,0,0,0,1,0,0,2,2013
Greece,0,1,0,2,0,0,0,1,0,0,2,2014
Georgia,3,1,8,6,2,2,1,2,2,1,14,1995
Georgia,3,0,7,3,2,2,1,1,1,0,10,1996
Georgia,3,0,7,3,2,2,1,1,1,0,10,1997
Georgia,3,0,7,4,2,2,1,2,1,0,11,1998
Georgia,3,1,7,4,2,2,1,1,1,0,11,1999
Georgia,3,1,7,5,2,3,1,1,1,0,12,2000
Georgia,3,1,6,5,1,3,1,1,1,0,11,2001
Georgia,3,1,5,6,1,3,0,1,1,1,11,2002
Georgia,2,1,5,6,2,3,0,1,1,1,11,2003
Georgia,2,1,5,4,2,2,0,1,1,0,9,2004
Georgia,2,1,4,4,2,2,0,1,0,0,8,2005
Georgia,2,0,4,2,2,1,0,1,0,0,6,2006
Georgia,2,0,4,4,2,3,0,1,0,0,8,2007
Georgia,2,0,5,3,2,2,1,1,0,0,8,2008
Georgia,2,0,5,3,2,2,1,1,0,0,8,2009
Georgia,2,0,5,3,2,2,1,1,0,0,8,2010
Georgia,2,0,5,3,2,2,1,1,0,0,8,2011
Georgia,2,0,5,3,2,2,1,1,0,0,8,2012
Georgia,2,0,4,3,2,2,0,1,0,0,7,2013
Georgia,2,0,4,3,2,2,0,1,0,0,7,2014
Guatemala,2,1,10,10,3,3,3,3,2,3,20,1995
Guatemala,2,1,10,8,3,2,3,3,2,2,18,1996
Guatemala,2,1,10,6,3,1,3,2,2,2,16,1997
Guatemala,2,1,10,7,3,2,3,2,2,2,17,1998
Guatemala,2,1,9,7,3,2,2,2,2,2,16,1999
Guatemala,2,1,9,7,3,2,2,2,2,2,16,2000
Guatemala,2,1,9,7,3,2,2,2,2,2,16,2001
Guatemala,2,1,9,7,3,2,2,2,2,2,16,2002
Guatemala,2,1,8,6,2,2,2,2,2,1,14,2003
Guatemala,2,0,8,4,2,2,2,1,2,1,12,2004
Guatemala,2,0,8,5,2,2,2,2,2,1,13,2005
Guatemala,2,0,7,5,1,2,2,2,2,1,12,2006
Guatemala,2,0,7,5,1,2,2,2,2,1,12,2007
Guatemala,2,0,6,5,0,2,2,2,2,1,11,2008
Guatemala,2,0,6,5,0,2,2,2,2,1,11,2009
Guatemala,2,0,5,5,0,2,1,2,2,1,10,2010
Guatemala,2,0,5,4,0,2,1,1,2,1,9,2011
Guatemala,2,0,5,4,0,2,1,1,2,1,9,2012
Guatemala,2,0,3,4,0,2,0,1,1,1,7,2013
Guatemala,2,0,3,4,0,2,0,1,1,1,7,2014
Guinea,3,2,9,9,3,3,0,1,3,3,18,1995
Guinea,3,2,9,9,3,3,0,1,3,3,18,1996
Guinea,3,2,9,9,3,3,0,1,3,3,18,1997
Guinea,4,2,10,9,3,3,0,1,3,3,19,1998
Guinea,4,2,10,9,3,3,0,1,3,3,19,1999
Guinea,4,2,11,10,3,3,1,2,3,3,21,2000
Guinea,4,2,11,10,3,3,1,2,3,3,21,2001
Guinea,4,2,11,9,3,3,1,1,3,3,20,2002
Guinea,4,2,10,9,3,3,0,1,3,3,19,2003
Guinea,4,2,10,9,3,3,0,1,3,3,19,2004
Guinea,4,2,10,9,3,3,0,1,3,3,19,2005
Guinea,4,2,10,8,3,3,0,1,3,2,18,2006
Guinea,4,2,10,9,3,3,0,2,3,2,19,2007
Guinea,4,2,9,9,2,3,0,2,3,2,18,2008
Guinea,4,2,9,10,2,3,0,3,3,2,19,2009
Guinea,4,2,10,9,3,2,0,3,3,2,19,2010
Guinea,4,2,10,9,3,3,0,2,3,2,19,2011
Guinea,4,2,10,8,3,3,0,1,3,2,18,2012
Guinea,4,2,10,8,3,3,0,1,3,2,18,2013
Guinea,4,2,10,8,3,3,0,1,3,2,18,2014
Guyana,3,2,5,7,1,3,0,0,1,2,12,1995
Guyana,3,2,5,6,1,3,0,0,1,1,11,1996
Guyana,3,2,5,6,1,3,0,0,1,1,11,1997
Guyana,3,2,5,6,1,3,0,0,1,1,11,1998
Guyana,3,2,5,6,1,3,0,0,1,1,11,1999
Guyana,3,2,5,7,1,3,0,1,1,1,12,2000
Guyana,3,2,5,7,1,3,0,1,1,1,12,2001
Guyana,3,2,4,7,0,3,0,1,1,1,11,2002
Guyana,3,1,4,6,0,3,0,1,1,1,10,2003
Guyana,3,1,4,6,0,3,0,1,1,1,10,2004
Guyana,3,1,4,6,0,3,0,1,1,1,10,2005
Guyana,3,2,4,7,0,3,0,1,1,1,11,2006
Guyana,3,2,4,7,0,3,0,1,1,1,11,2007
Guyana,3,3,4,8,0,3,0,1,1,1,12,2008
Guyana,3,3,4,8,0,3,0,1,1,1,12,2009
Guyana,3,3,4,8,0,3,0,1,1,1,12,2010
Guyana,2,3,3,8,0,3,0,1,1,1,11,2011
Guyana,2,3,3,8,0,3,0,1,1,1,11,2012
Guyana,2,3,3,8,0,3,0,1,1,1,11,2013
Guyana,2,3,3,7,0,3,0,0,1,1,10,2014
Haiti,4,0,10,7,3,1,0,3,3,3,17,1995
Haiti,4,0,10,6,3,1,0,2,3,3,16,1996
Haiti,4,0,10,5,3,1,0,1,3,3,15,1997
Haiti,4,0,10,6,3,1,0,2,3,3,16,1998
Haiti,3,0,9,4,3,0,0,1,3,3,13,1999
Haiti,4,0,10,6,3,1,0,2,3,3,16,2000
Haiti,4,0,10,5,3,1,0,2,3,2,15,2001
Haiti,4,0,10,5,3,1,0,2,3,2,15,2002
Haiti,4,0,10,5,3,1,0,2,3,2,15,2003
Haiti,4,0,11,4,3,0,1,2,3,2,15,2004
Haiti,4,0,10,4,3,0,1,2,2,2,14,2005
Haiti,4,0,9,4,2,0,1,2,2,2,13,2006
Haiti,4,0,9,5,2,1,1,2,2,2,14,2007
Haiti,4,0,9,5,2,1,1,2,2,2,14,2008
Haiti,4,0,9,5,2,1,1,2,2,2,14,2009
Haiti,4,0,10,8,3,3,1,2,2,3,18,2010
Haiti,4,0,9,6,3,3,0,1,2,2,15,2011
Haiti,4,0,9,6,3,3,0,1,2,2,15,2012
Haiti,4,0,9,6,3,3,0,1,2,2,15,2013
Haiti,4,0,9,6,3,3,0,1,2,2,15,2014
Honduras,3,3,7,6,0,1,2,1,2,1,13,1995
Honduras,2,2,5,5,0,1,1,1,2,1,10,1996
Honduras,2,2,5,5,0,1,1,1,2,1,10,1997
Honduras,2,2,5,5,0,1,1,1,2,1,10,1998
Honduras,3,1,7,4,1,1,1,1,2,1,11,1999
Honduras,2,1,6,4,1,1,1,1,2,1,10,2000
Honduras,2,1,6,4,1,1,1,1,2,1,10,2001
Honduras,2,2,5,5,1,1,0,1,2,1,10,2002
Honduras,2,1,5,5,1,1,0,2,2,1,10,2003
Honduras,2,1,5,4,1,1,0,1,2,1,9,2004
Honduras,2,1,5,4,1,1,0,1,2,1,9,2005
Honduras,2,1,5,4,1,1,0,1,2,1,9,2006
Honduras,2,1,4,4,1,1,0,1,1,1,8,2007
Honduras,2,1,4,4,1,1,0,1,1,1,8,2008
Honduras,2,1,4,5,1,1,0,2,1,1,9,2009
Honduras,2,1,4,5,1,1,0,2,1,1,9,2010
Honduras,2,1,4,5,1,1,0,2,1,1,9,2011
Honduras,2,1,4,3,1,1,0,1,1,0,7,2012
Honduras,2,1,4,3,1,1,0,1,1,0,7,2013
Honduras,2,1,4,3,1,1,0,1,1,0,7,2014
Hungary,0,0,1,0,1,0,0,0,0,0,1,1995
Hungary,0,0,1,0,1,0,0,0,0,0,1,1996
Hungary,0,0,1,0,1,0,0,0,0,0,1,1997
Hungary,0,0,1,0,1,0,0,0,0,0,1,1998
Hungary,0,0,1,0,1,0,0,0,0,0,1,1999
Hungary,0,0,0,0,0,0,0,0,0,0,0,2000
Hungary,0,0,0,0,0,0,0,0,0,0,0,2001
Hungary,0,0,0,0,0,0,0,0,0,0,0,2002
Hungary,0,0,0,0,0,0,0,0,0,0,0,2003
Hungary,0,0,0,0,0,0,0,0,0,0,0,2004
Hungary,0,0,0,0,0,0,0,0,0,0,0,2005
Hungary,0,0,0,0,0,0,0,0,0,0,0,2006
Hungary,0,0,0,0,0,0,0,0,0,0,0,2007
Hungary,0,0,0,0,0,0,0,0,0,0,0,2008
Hungary,0,0,0,0,0,0,0,0,0,0,0,2009
Hungary,0,0,0,0,0,0,0,0,0,0,0,2010
Hungary,0,0,0,0,0,0,0,0,0,0,0,2011
Hungary,0,0,0,0,0,0,0,0,0,0,0,2012
Hungary,0,0,0,0,0,0,0,0,0,0,0,2013
Hungary,0,0,0,0,0,0,0,0,0,0,0,2014
India,4,0,10,7,1,2,3,3,2,2,17,1995
India,4,0,10,7,1,2,3,3,2,2,17,1996
India,3,0,9,7,1,2,3,3,2,2,16,1997
India,3,0,9,7,1,2,3,3,2,2,16,1998
India,3,0,8,6,0,2,3,2,2,2,14,1999
India,3,0,8,6,0,2,3,2,2,2,14,2000
India,3,0,8,6,0,2,3,2,2,2,14,2001
India,3,0,8,6,0,2,3,2,2,2,14,2002
India,3,0,8,6,0,2,3,2,2,2,14,2003
India,3,0,8,4,0,1,3,2,2,1,12,2004
India,3,0,8,4,0,1,3,2,2,1,12,2005
India,3,0,8,4,0,1,3,2,2,1,12,2006
India,3,0,8,4,0,1,3,2,2,1,12,2007
India,3,0,8,4,0,1,3,2,2,1,12,2008
India,3,0,8,5,0,1,3,2,2,2,13,2009
India,3,0,8,5,0,1,3,2,2,2,13,2010
India,3,0,8,5,0,1,3,2,2,2,13,2011
India,3,0,8,5,0,1,3,2,2,2,13,2012
India,3,0,8,4,0,1,3,2,2,1,12,2013
India,3,0,8,4,0,1,3,2,2,1,12,2014
Indonesia,3,0,9,6,1,2,3,2,2,2,15,1995
Indonesia,3,0,9,6,1,2,3,2,2,2,15,1996
Indonesia,2,0,8,6,1,2,3,2,2,2,14,1997
Indonesia,3,0,9,4,1,1,3,2,2,1,13,1998
Indonesia,3,0,9,4,1,1,3,2,2,1,13,1999
Indonesia,3,0,9,4,1,1,3,2,2,1,13,2000
Indonesia,3,0,9,4,1,1,3,2,2,1,13,2001
Indonesia,3,0,9,4,1,1,3,2,2,1,13,2002
Indonesia,3,0,9,5,1,1,3,3,2,1,14,2003
Indonesia,2,0,8,3,1,0,3,2,2,1,11,2004
Indonesia,2,0,8,3,1,0,3,2,2,1,11,2005
Indonesia,2,0,7,2,1,0,2,1,2,1,9,2006
Indonesia,2,1,7,3,1,0,2,1,2,1,10,2007
Indonesia,2,1,7,3,1,0,2,1,2,1,10,2008
Indonesia,2,1,5,4,0,0,2,2,1,1,9,2009
Indonesia,2,1,5,4,0,0,2,2,1,1,9,2010
Indonesia,2,1,5,4,0,0,2,2,1,1,9,2011
Indonesia,2,1,5,4,0,0,2,2,1,1,9,2012
Indonesia,2,1,5,4,0,0,2,2,1,1,9,2013
Indonesia,2,1,5,3,0,0,2,1,1,1,8,2014
Ireland,0,0,0,0,0,0,0,0,0,0,0,1995
Ireland,0,0,0,0,0,0,0,0,0,0,0,1996
Ireland,0,0,0,0,0,0,0,0,0,0,0,1997
Ireland,0,0,0,0,0,0,0,0,0,0,0,1998
Ireland,0,0,0,0,0,0,0,0,0,0,0,1999
Ireland,0,0,0,0,0,0,0,0,0,0,0,2000
Ireland,0,0,0,0,0,0,0,0,0,0,0,2001
Ireland,0,0,0,0,0,0,0,0,0,0,0,2002
Ireland,0,0,0,0,0,0,0,0,0,0,0,2003
Ireland,0,0,0,0,0,0,0,0,0,0,0,2004
Ireland,0,0,0,0,0,0,0,0,0,0,0,2005
Ireland,0,0,0,0,0,0,0,0,0,0,0,2006
Ireland,0,0,0,0,0,0,0,0,0,0,0,2007
Ireland,0,0,0,0,0,0,0,0,0,0,0,2008
Ireland,0,0,0,0,0,0,0,0,0,0,0,2009
Ireland,0,0,0,0,0,0,0,0,0,0,0,2010
Ireland,0,0,0,0,0,0,0,0,0,0,0,2011
Ireland,0,0,0,0,0,0,0,0,0,0,0,2012
Ireland,0,0,0,0,0,0,0,0,0,0,0,2013
Ireland,0,0,0,0,0,0,0,0,0,0,0,2014
Iran,2,3,8,9,1,2,3,2,2,2,17,1995
Iran,2,3,8,9,1,2,3,2,2,2,17,1996
Iran,2,3,8,11,2,3,3,3,1,2,19,1997
Iran,2,2,8,9,2,3,3,2,1,2,17,1998
Iran,2,3,6,11,1,3,2,3,1,2,17,1999
Iran,2,3,6,10,1,3,2,2,1,2,16,2000
Iran,2,3,6,10,1,3,2,2,1,2,16,2001
Iran,2,3,7,9,2,3,2,2,1,1,16,2002
Iran,2,3,7,9,2,3,2,2,1,1,16,2003
Iran,2,3,7,8,2,2,2,2,1,1,15,2004
Iran,2,3,7,8,2,2,2,2,1,1,15,2005
Iran,2,3,7,8,2,2,2,2,1,1,15,2006
Iran,1,3,6,8,2,2,2,2,1,1,14,2007
Iran,1,3,6,8,2,2,2,2,1,1,14,2008
Iran,1,3,5,8,2,2,1,2,1,1,13,2009
Iran,1,3,3,8,2,2,0,2,0,1,11,2010
Iran,1,3,3,8,2,2,0,2,0,1,11,2011
Iran,1,3,3,8,2,2,0,2,0,1,11,2012
Iran,1,2,3,7,2,2,0,2,0,1,10,2013
Iran,1,2,2,7,1,2,0,2,0,1,9,2014
Iraq,2,2,9,10,3,3,3,3,1,2,19,1995
Iraq,2,2,10,10,3,3,3,3,2,2,20,1996
Iraq,2,2,10,10,3,3,3,3,2,2,20,1997
Iraq,2,2,10,10,3,3,3,3,2,2,20,1998
