Agricultural Land,Agricultural Land Percent,Arable Land,Arable Land Percent,Birth Rate,Country,Death Rate,Fertility Rate,Land Area,"Life Expectancy at Birth, Female","Life Expectancy at Birth, Male","Life Expectancy at Birth, Total",Mobile Cellular Subscriptions,Mobile Cellular Subscriptions per 100 People,Population Density,Population Growth,Rural Population,Rural Population Growth,Surface Area,Telephone Lines,Telephone Lines per 100 People,Total Population,Urban Population Percent,Urban Population Percent Growth,Year
211600.0,23.9895697522816,0.17579323963364,3.18689416699734,32.361,"Venezuela, RB",5.491,4.014,882050.0,71.784,65.801,68.7195365853659,0.0,0.0,18.1286503032708,2.79569497311909,3136992,-0.0287495264842406,912050.0,956038.0,5.97883376851176,15990376.0,80.382,3.49731061252015,1983
212800.0,24.1256164616518,0.164980356379486,3.07238818661074,31.976,"Venezuela, RB",5.402,3.933,882050.0,72.069,66.098,69.0106829268293,0.0,0.0,18.622751544697,2.68904580399044,3136254,-0.0235284891873974,912050.0,1021133.0,6.21649026755918,16426198.0,80.907,3.34005360465896,1984
213900.0,24.2503259452412,0.160601799664995,3.07125446403265,31.606,"Venezuela, RB",5.307,3.861,882050.0,72.375,66.426,69.3279512195122,0.0,0.0,19.12341250496,2.65293354450798,3133701,-0.0814359956679758,912050.0,1096745.0,6.50200150511572,16867806.0,81.422,3.28744964074294,1985
216400.0,24.5337565897625,0.168391238483211,3.30706876027436,31.235,"Venezuela, RB",5.21,3.794,882050.0,72.697,66.776,69.6642926829268,0.0,0.0,19.6391973244147,2.66140626713676,3131088,-0.0834186163819662,912050.0,1213519.0,7.00534684034652,17322754.0,81.925,3.27727354755177,1986
218500.0,24.7718383311604,0.173380033353036,3.49753415339266,30.834,"Venezuela, RB",5.115,3.73,882050.0,73.02,67.131,70.0036829268293,0.0,0.0,20.1726466753585,2.68001291070116,3128415,-0.0854061468611348,912050.0,1321772.0,7.42848860437953,17793283.0,82.418,3.2799810461345,1987
219600.0,24.8965478147497,0.169457239460041,3.51113882432969,30.38,"Venezuela, RB",5.028,3.665,882050.0,73.329,67.471,70.3285609756098,0.0,0.0,20.7199104359163,2.67675330218617,3125195,-0.102980527553434,912050.0,1401733.0,7.66980318501913,18275997.0,82.9,3.2598766481917,1988
220100.0,24.953233943654,0.165032356093464,3.51113882432969,29.861,"Venezuela, RB",4.956,3.597,882050.0,73.612,67.779,70.6243658536585,1800.0,0.00959180629539023,21.2754571736296,2.6459068209778,3120413,-0.153131638567601,912050.0,1457771.0,7.76814280835406,18766017.0,83.372,3.2136515111225,1989
218100.0,24.726489428037,0.147745696679383,3.22544073465223,29.28,"Venezuela, RB",4.901,3.524,882050.0,73.863,68.049,70.8850975609756,3685.0,0.0191368327684895,21.8310299869622,2.5778188626755,3113127,-0.233767756940859,912050.0,1465169.0,7.60887221996608,19256060.0,83.833,3.12923858018273,1990
218600.0,24.7831755569412,0.143459333382166,3.21070234113712,28.649,"Venezuela, RB",4.862,3.448,882050.0,74.08,68.277,71.1077317073171,7422.0,0.0375972871596906,22.3805747973471,2.48610344539741,3102462,-0.343169745181166,912050.0,1487710.0,7.5362247480926,19740786.0,84.284,3.02263404054696,1991
218570.0,24.779774389207,0.140661076394544,3.22430701207415,27.99,"Venezuela, RB",4.841,3.37,882050.0,74.267,68.465,71.295243902439,16600.0,0.0821017534511052,22.9225248001814,2.39266567741345,3093276,-0.296526635919426,912050.0,1598947.0,7.90821399851712,20218813.0,84.701,2.8862032154381,1992
216070.0,24.4963437446857,0.125702934822811,2.94881242559946,27.333,"Venezuela, RB",4.831,3.292,882050.0,74.431,68.624,71.4566829268293,78560.0,0.37967022528566,23.4585805793322,2.31162946744449,3083261,-0.324292035388799,912050.0,1831670.0,8.8522220156439,20691641.0,85.099,2.7804183769911,1993
216030.0,24.4918088543733,0.122824566160854,2.94654498044329,26.703,"Venezuela, RB",4.831,3.218,882050.0,74.582,68.766,71.6030731707317,182600.0,0.862938275527968,23.9898667875971,2.23951864756026,3070989,-0.398814356446506,912050.0,2082846.0,9.84319570334243,21160262.0,85.487,2.6944185559711,1994
216100.0,24.4997449124199,0.1196211684986,2.93294030950626,26.117,"Venezuela, RB",4.839,3.147,882050.0,74.723,68.895,71.7379268292683,319000.0,1.47503489567272,24.5185726432742,2.1799373429665,3056272,-0.480378697797694,912050.0,2334218.0,10.7932696053523,21626607.0,85.868,2.62463044006142,1995
216200.0,24.5110821382008,0.116828860068991,2.92613797403775,25.584,"Venezuela, RB",4.852,3.082,882050.0,74.857,69.016,71.8652682926829,403800.0,1.827799058344,25.0463624511082,2.12977080186689,3039879,-0.537816058473955,912050.0,2463165.0,11.1495063584594,22092144.0,86.24,2.56205770916239,1996
216320.0,24.5246868091378,0.114555063081093,2.92953914177201,25.108,"Venezuela, RB",4.87,3.022,882050.0,74.984,69.13,71.9856097560976,581700.0,2.57881889296718,25.5731965308089,2.08161870177889,3021488,-0.606828672013193,912050.0,2666845.0,11.8227785295084,22556838.0,86.605,2.50396527638133,1997
216360.0,24.5292216994501,0.112640281241888,2.93974264497477,24.68,"Venezuela, RB",4.893,2.967,882050.0,75.105,69.238,72.0999512195122,1071900.0,4.656348533096,26.0985023524743,2.03331390791954,3001832,-0.652665632051227,912050.0,2803977.0,12.1805151513993,23020184.0,86.96,2.44238079099157,1998
216420.0,24.5360240349187,0.110421714709126,2.93974264497477,24.287,"Venezuela, RB",4.92,2.915,882050.0,75.222,69.344,72.2113170731707,2009757.0,8.55845792860276,26.6228671844,1.98925835196799,2980424,-0.715719667836025,912050.0,2592317.0,11.0392629467651,23482700.0,87.308,2.38864515553845,1999
216330.0,24.5258205317159,0.108289821817513,2.93974264497477,23.926,"Venezuela, RB",4.948,2.867,882050.0,75.339,69.453,72.3242195121951,3784735.0,15.8059498178367,27.1469893996939,1.94956374883189,2957926,-0.757722520303414,912050.0,2550789.0,10.6526990475925,23945002.0,87.647,2.3370915326242,2000
216350.0,24.5280879768721,0.106319547887492,2.94201009013094,23.593,"Venezuela, RB",4.976,2.822,882050.0,75.462,69.57,72.4441463414634,5447172.0,22.3175670252565,27.6713939119098,1.91330162597078,2933788,-0.819392626757481,912050.0,2535966.0,10.3900870357631,24407553.0,87.98,2.2925137787449,2001
216380.0,24.5314891446063,0.104461356354718,2.9454112578652,23.282,"Venezuela, RB",5.002,2.779,882050.0,75.598,69.7,72.5770731707317,6472584.0,26.0252079969149,28.1961804886344,1.87873562865573,2909095,-0.845238455442504,912050.0,2704921.0,10.8760475940093,24870441.0,88.303,2.24519505379023,2002
213000.0,24.1482909132135,0.0986830860585194,2.83430644521286,22.988,"Venezuela, RB",5.024,2.739,882050.0,75.748,69.846,72.7250243902439,6541894.0,25.8229715435085,28.7212992460745,1.84524564245656,2929073,0.684395446662531,912050.0,2841771.0,11.2173892860642,25333622.0,88.438,1.99801105766644,2003
213000.0,24.1482909132135,0.100786057597914,2.94767870302137,22.703,"Venezuela, RB",5.042,2.701,882050.0,75.914,70.006,72.8879512195122,7015121.0,27.1933226600898,29.246889632107,1.81342491299186,2971840,1.4495298888514,912050.0,2956185.0,11.4593166030804,25797219.0,88.48,1.86090123432837,2004
213500.0,24.2049770421178,0.100908842150621,3.00436483192563,22.424,"Venezuela, RB",5.058,2.664,882050.0,76.095,70.181,73.0658780487805,8420980.0,32.0660883612655,29.7730582166544,1.78306672292604,3014275,1.41780473125142,912050.0,3346462.0,12.7429285177755,26261326.0,88.522,1.83052543355822,2005
213500.0,24.2049770421178,0.099154763636184,3.00436483192563,22.143,"Venezuela, RB",5.072,2.629,882050.0,76.287,70.365,73.2537804878049,12495721.0,46.755104234668,30.299752848478,1.7535657777103,3056641,1.39572637004238,912050.0,3650501.0,13.6590401437228,26725897.0,88.563,1.79987055602633,2006
213500.0,24.2049770421178,0.0974591408987763,3.00436483192563,21.859,"Venezuela, RB",5.086,2.595,882050.0,76.485,70.555,73.4476829268293,18789466.0,69.1020835587459,30.8269168414489,1.72486760883092,3098401,1.35695713471334,912050.0,4216794.0,15.5081177580043,27190882.0,88.605,1.77228092765864,2007
213500.0,24.2049770421178,0.095820293487073,3.00436483192563,21.573,"Venezuela, RB",5.102,2.562,882050.0,76.68,70.743,73.6390975609756,23820133.0,86.1302692438155,31.3541601950003,1.69587281152998,3140055,1.33541437247492,912050.0,5195071.0,18.7846501096672,27655937.0,88.646,1.74213523128464,2008
213500.0,24.2049770421178,0.0960160043743469,3.06105096082988,21.283,"Venezuela, RB",5.123,2.531,882050.0,76.869,70.926,73.8250243902439,27414377.0,97.4895904426665,31.8806326171986,1.66517375567088,3181251,1.30341999681663,912050.0,6417775.0,22.8225597212435,28120312.0,88.687,1.7114136753557,2009
212500.0,24.0916047843093,0.0909630326235418,2.94767870302137,20.99,"Venezuela, RB",5.149,2.501,882050.0,77.048,71.102,74.0024878048781,28123570.0,98.3925082846331,32.4052377983108,1.63213727478664,3221880,1.26905244548579,912050.0,6866686.0,24.0236377936007,28583040.0,88.728,1.6783580665612,2010
212500.0,24.0916047843093,0.0895215599421043,2.94767870302137,20.691,"Venezuela, RB",5.18,2.472,882050.0,77.217,71.269,74.1704634146342,27880132.0,95.9951118473762,32.9270256788164,1.59736995963936,3261851,1.2329785543755,912050.0,7082888.0,24.3873531790466,29043283.0,88.769,1.64356730561326,2011
212500.0,24.0916047843093,0.0881337259803818,2.94767870302137,20.386,"Venezuela, RB",5.215,2.444,882050.0,77.377,71.43,74.3309756097561,28781999.0,97.5640312705239,33.445524630123,1.56242150310186,3301120,1.19669791736273,912050.0,7332413.0,24.8551106968073,29500625.0,88.81,1.60859745548263,2012
216000.0,24.4884076866391,0.0901358587754035,3.06105096082988,20.078,"Venezuela, RB",5.254,2.417,882050.0,77.532,71.588,74.487512195122,30569073.0,102.050727660111,33.9604126750184,1.52775283643426,3339659,1.16069011373605,912050.0,7648753.0,25.5343303783683,29954782.0,88.851,1.57390706093064,2013
99830.0,76.6920181301375,0.113631586879318,70.0468617961128,43.624,Bangladesh,14.328,6.48,130170.0,53.388,54.756,54.0886829268293,0.0,0.0,616.438296074364,2.81863983935287,69247848,1.58409937861585,148460.0,89000.0,0.110914797458426,80241773.0,13.701,10.9659435097435,1980
99870.0,76.7227471767688,0.110559666340357,70.0699085810863,43.091,Bangladesh,13.759,6.356,130170.0,54.2,55.506,54.8689268292683,0.0,0.0,633.774602442959,2.77351444500189,70246597,1.43197969870891,148460.0,95000.0,0.115153692603157,82498440.0,14.851,10.8333527141672,1981
99810.0,76.6766536068218,0.107462893920403,69.9777214411923,42.509,Bangladesh,13.343,6.216,130170.0,54.805,56.051,55.4431951219512,0.0,0.0,651.180318045633,2.70932155254577,71370560,1.58735936268692,148460.0,101000.0,0.119154158370411,84764142.0,15.801,8.90992623432797,1982
99780.0,76.6536068218484,0.104570860782897,69.9393101329031,41.871,Bangladesh,13.0,6.06,130170.0,55.31,56.498,55.9184878048781,0.0,0.0,668.822171007144,2.67316215501985,72946320,2.18383687994845,148460.0,108000.0,0.124051548380414,87060582.0,16.212,5.24101385378592,1983
99640.0,76.5460551586387,0.101667046496572,69.8240762080356,41.172,Bangladesh,12.664,5.89,130170.0,55.805,56.93,56.3812195121951,0.0,0.0,686.791626334793,2.6512725007989,74531608,2.14994756797233,148460.0,114580.0,0.128166026929004,89399666.0,16.631,5.20293778876692,1984
100600.0,77.2835522777906,0.100049760186661,70.5615733271875,40.416,Bangladesh,12.315,5.71,130170.0,56.316,57.375,56.8584146341463,0.0,0.0,705.264792194822,2.65423874026827,76142501,2.13832939358046,148460.0,121100.0,0.131911006626072,91804318.0,17.06,5.20105585061573,1985
100270.0,77.0300376430821,0.0970645997789617,70.3080586924791,39.606,Bangladesh,11.944,5.522,130170.0,56.857,57.845,57.3630487804878,0.0,0.0,724.342951524929,2.66916461205641,77791142,2.14209708598426,148460.0,151400.0,0.160572338358116,94287722.0,17.496,5.19273747663212,1986
100410.0,77.1375893062918,0.0945881016510791,70.3771990473996,38.748,Bangladesh,11.554,5.327,130170.0,57.428,58.34,57.8951219512195,0.0,0.0,744.038603364831,2.68279495484919,79475376,2.14196691720504,148460.0,163900.0,0.1692281395111,96851505.0,17.941,5.19442810618144,1987
101150.0,77.7060766689713,0.0928355419530348,70.9456864100791,37.857,Bangladesh,11.162,5.13,130170.0,58.006,58.84,58.4331707317073,0.0,0.0,764.208243066759,2.67474017552233,81178195,2.11994387898592,148460.0,174400.0,0.175316930336863,99476987.0,18.395,5.17376789824802,1988
104270.0,80.102942306215,0.0933780436975759,73.2657294307444,36.947,Bangladesh,10.782,4.932,130170.0,58.579,59.329,58.9631463414634,0.0,0.0,784.614096950142,2.63516791821806,82871914,2.0649534387273,148460.0,187100.0,0.183192114667259,102133217.0,18.859,5.12630105091968,1989
104430.0,80.2258584927403,0.0911725493225788,73.3886456172697,36.031,Bangladesh,10.417,4.738,130170.0,59.148,59.811,59.4875853658537,0.0,0.0,804.942344626258,2.55786526038239,84525498,1.97570293142907,148460.0,192000.0,0.183242222023816,104779345.0,19.33,5.02466935693731,1990
103860.0,79.7879695782438,0.0880562966551821,72.64346623646,35.119,Bangladesh,10.066,4.55,130170.0,59.715,60.288,60.0084878048781,0.0,0.0,824.966175001921,2.4571732225159,86111637,1.85913187706566,148460.0,218000.0,0.203006267669519,107385847.0,19.811,4.91507901668738,1991
103200.0,79.2809403088269,0.0853689452973809,72.0980256587539,34.218,Bangladesh,9.728,4.37,130170.0,60.287,60.765,60.5318292682927,0.0,0.0,844.546285626488,2.34571575697418,87665140,1.78797698140989,148460.0,221513.0,0.201495270960668,109934590.0,20.257,4.57202430776012,1992
95490.0,73.3579165706384,0.0765714300351839,66.1365906122763,33.332,Bangladesh,9.401,4.197,130170.0,60.867,61.248,61.0621463414634,250.0,0.000222358665452387,863.724114619344,2.24538629637986,89258945,1.80173108179335,148460.0,232700.0,0.206971445803082,112430968.0,20.61,3.97298617484921,1993
94460.0,72.5666436198817,0.0740311740173591,65.3453176615196,32.461,Bangladesh,9.083,4.033,130170.0,61.457,61.737,61.6004146341464,500.0,0.000435170315173754,882.672989168011,2.1701385287804,90808124,1.72071132432767,148460.0,245947.0,0.214057667012079,114897543.0,20.966,3.88270526335644,1994
93580.0,71.8906045939925,0.0716370144977709,64.592456019052,31.613,Bangladesh,8.775,3.878,130170.0,62.054,62.232,62.1451707317073,1104.0,0.000940619219856554,901.663148190827,2.1286209095709,92336927,1.66953843688977,148460.0,262274.0,0.223460113467987,117369492.0,21.328,3.840487877614,1995
93740.0,72.0135207805178,0.0701095277838828,64.5617269724207,30.79,Bangladesh,8.479,3.732,130170.0,62.657,62.729,62.6938780487805,2500.0,0.00208559994597462,920.869516785742,2.10773502193195,93866276,1.64270363358384,148460.0,286605.0,0.239097349006422,119869585.0,21.693,3.80462219333719,1996
93270.0,71.6524544825997,0.0682756439952858,64.2006606745026,29.996,Bangladesh,8.196,3.596,130170.0,63.26,63.225,63.2420731707317,4000.0,0.00326794993396127,940.31571022509,2.08973301837794,95394362,1.61483045000603,148460.0,316081.0,0.258234220769103,122400896.0,22.064,3.78550375728425,1997
93650.0,71.9443804255973,0.0671493765092353,64.454175309211,29.226,Bangladesh,7.93,3.468,130170.0,63.857,63.714,63.783756097561,26000.0,0.0208091035666283,959.86260275025,2.05744712671364,96910085,1.57641116731813,148460.0,368017.0,0.294542456433841,124945315.0,22.438,3.73830968456066,1998
94340.0,72.4744564799877,0.0663170527452922,64.9458400553123,28.478,Bangladesh,7.681,3.346,130170.0,64.442,64.191,64.3134390243903,75000.0,0.0588334392701315,979.323377122225,2.00717496153095,98390474,1.51604005802899,148460.0,412607.0,0.323667851692415,127478524.0,22.818,3.68655033428242,1999
94860.0,72.873934086195,0.06490887293598,64.8075593454713,27.748,Bangladesh,7.451,3.231,130170.0,65.012,64.65,64.8265853658537,149000.0,0.114644642810112,998.439141123147,1.93312989969333,99811921,1.43436346529323,148460.0,432968.0,0.333137326900728,129966823.0,23.202,3.60200601065435,2000
94000.0,72.2132595836214,0.0630744376942206,64.1468848428977,27.028,Bangladesh,7.239,3.12,130170.0,65.562,65.089,65.3197317073171,279000.0,0.210751713972306,1017.00288084812,1.84220280408818,101154053,1.33570069333953,148460.0,491303.0,0.371121682185433,132383265.0,23.59,3.50064418060493,2001
94030.0,72.2363063685949,0.0616271849529498,63.7858185449796,26.307,Bangladesh,7.046,3.011,130170.0,66.091,65.504,65.7903414634146,520000.0,0.385958523130602,1035.02729507567,1.75678486686209,102265082,1.09236532530117,148460.0,564880.0,0.419269712588489,134729503.0,24.096,3.87908123822377,2002
93530.0,71.8521932857033,0.0602381150720837,63.401705462088,25.581,Bangladesh,6.871,2.905,130170.0,66.601,65.896,66.2399024390244,1075000.0,0.784635571337573,1052.51808404394,1.67576699929012,103089005,0.802445603294796,144000.0,605931.0,0.442265131512695,137006279.0,24.756,4.37796909178657,2003
93280.0,71.6601367442575,0.0591151468366937,63.2096489206422,24.855,Bangladesh,6.711,2.802,130170.0,67.094,66.268,66.6709268292683,1365000.0,0.98070218074972,1069.26316355535,1.57843106502121,103792382,0.679983560060818,144000.0,742048.0,0.533134133202175,139185986.0,25.429,4.26066837212175,2004
93230.0,71.6217254359684,0.057655665961353,62.5566566797265,24.135,Bangladesh,6.564,2.702,130170.0,67.57,66.625,67.0859756097561,2781560.0,1.96945467532188,1085.00449412307,1.46143499662599,104352918,0.538601981460248,144000.0,830950.0,0.588345519226161,141235035.0,26.114,4.11956735776593,2005
93110.0,71.5295382960744,0.0552694313166057,60.7743719751095,23.442,Bangladesh,6.43,2.607,130170.0,68.033,66.972,67.4895609756098,9000000.0,6.2877623795911,1099.60190520089,1.33640809055535,104762070,0.391318217813963,144000.0,1070000.0,0.747545082906942,143135180.0,26.809,3.96301544531116,2006
92800.0,71.2913881846816,0.0543940816146748,60.5362218637167,22.8,Bangladesh,6.308,2.52,130170.0,68.485,67.318,67.8872682926829,19130983.0,13.2057392217126,1112.9192747945,1.20383303397185,105005181,0.231791290287983,144000.0,1134000.0,0.782777773490371,144868702.0,27.517,3.81046911728414,2007
92660.0,71.1838365214719,0.0533671755149924,60.0445571176154,22.225,Bangladesh,6.195,2.443,130170.0,68.928,67.669,68.2831463414634,34370000.0,23.4676282299167,1125.12151033264,1.09044987303533,105101985,0.092147268170549,144000.0,1186919.0,0.81042111815608,146457067.0,28.237,3.6733670920475,2008
92530.0,71.0839671199201,0.0527336739893981,59.9446877160636,21.725,Bangladesh,6.091,2.377,130170.0,69.365,68.029,68.6807073170732,44640000.0,30.1682840815934,1136.74400399478,1.02770000094875,105106027,0.00384571450159274,144000.0,1344456.0,0.908600594605796,147969967.0,28.968,3.58355970517533,2009
92460.0,71.0301912883153,0.0521460759007673,59.8909118844588,21.298,Bangladesh,5.994,2.322,130170.0,69.799,68.399,69.0819268292683,51359315.0,34.3533445125887,1148.52193285703,1.03078009054722,105087224,-0.0178911548878991,144000.0,1234895.0,0.825999594657235,149503100.0,29.709,3.55660600684614,2010
92410.0,70.9917799800261,0.0512223369355828,59.468387493278,20.934,Bangladesh,5.903,2.277,130170.0,70.229,68.778,69.4858048780488,67923887.0,44.9453588152494,1160.98544211416,1.0793323621772,105089633,0.00229235514746957,144000.0,1280782.0,0.847495764694867,151125475.0,30.462,3.58232939100361,2011
91280.0,70.1236844126911,0.0499010773942225,58.600291925943,20.614,Bangladesh,5.817,2.24,130170.0,70.656,69.164,69.8918048780488,84368700.0,55.192567230597,1174.3291925943,1.1427921105854,105131137,0.0394861083795502,144000.0,977700.0,0.639594695442204,152862431.0,31.225,3.61669744783403,2012
91250.0,70.1006376277176,0.0496136380760929,58.9613582238611,20.311,Bangladesh,5.736,2.208,130170.0,71.078,69.549,70.2948536585366,97180000.0,62.8202390649473,1188.41029423062,1.19194421785353,105208320,0.073388991837318,148460.0,961589.0,0.621601675882112,154695368.0,31.99,3.61237372888611,2013
590.0,2.10789567702751,0.053834593212355,0.428724544480172,44.977,Solomon Islands,10.716,6.871,27990.0,59.469,57.982,58.7073658536585,0.0,0.0,7.96373704894605,3.44671295105131,200091,3.07904003150072,28900.0,49176.75,1.4376906842268382,222905.0,10.235,6.73067335468208,1980
590.0,2.10789567702751,0.0520350022114876,0.428724544480172,44.203,Solomon Islands,10.525,6.748,27990.0,59.637,58.18,58.8907317073171,0.0,0.0,8.23915684172919,3.3999645456405,206224,3.0190693595499,28900.0,33284.5,1.1612985669981961,230614.0,10.576,6.67988296221228,1981
590.0,2.10789567702751,0.0503169970816142,0.428724544480172,43.504,Solomon Islands,10.442,6.632,27990.0,59.603,58.198,58.8833658536585,0.0,0.0,8.52047159699893,3.35736774168583,212428,2.96401507589749,28900.0,17392.25,0.8849064497695541,238488.0,10.927,6.62283594688701,1982
620.0,2.21507681314755,0.0527379088202124,0.464451589853519,42.894,Solomon Islands,10.47,6.525,27990.0,59.361,58.029,58.678756097561,0.0,0.0,8.80678813862094,3.30511124429215,218677,2.89926478356075,28900.0,1500.0,0.608514332540912,246502.0,11.288,6.55333254649095,1983
620.0,2.21507681314755,0.0510600859380523,0.464451589853519,42.376,Solomon Islands,10.597,6.431,27990.0,58.936,57.697,58.3013902439024,0.0,0.0,9.09617720614505,3.2331434511903,224918,2.81401360769534,28900.0,1700.0,0.667708816112992,254602.0,11.659,6.46732829462786,1984
640.0,2.28653090389425,0.0494825269584613,0.464451589853519,41.954,Solomon Islands,10.798,6.349,27990.0,58.375,57.242,57.7946829268293,0.0,0.0,9.38617363344051,3.13834783710833,231085,2.7049716873146,28900.0,2000.0,0.76126964551479,262719.0,12.041,6.36243114334099,1985
640.0,2.28653090389425,0.0480043130028913,0.464451589853519,41.617,Solomon Islands,11.028,6.278,27990.0,57.768,56.747,57.2450487804878,0.0,0.0,9.6752054305109,3.03287554224493,237139,2.58608588956516,28900.0,2234.0,0.824935655757379,270809.0,12.433,6.23747416316862,1986
660.0,2.35798499464094,0.0466207153769464,0.464451589853519,41.333,Solomon Islands,11.228,6.211,27990.0,57.222,56.308,56.7538536585366,0.0,0.0,9.96234369417649,2.92458827574191,243051,2.46248307600005,28900.0,2482.0,0.890097042812162,278846.0,12.837,6.12009856751652,1987
650.0,2.3222579492676,0.0348592383953595,0.357270453733476,41.057,Solomon Islands,11.35,6.139,27990.0,56.832,56.01,56.4109756097561,0.0,0.0,10.2489460521615,2.83625215426955,249257,2.52131948375931,28900.0,2782.0,0.969784012158902,286868.0,13.111,4.94883419538494,1988
670.0,2.39371204001429,0.0339026722086235,0.357270453733476,40.752,Solomon Islands,11.358,6.056,27990.0,56.664,55.909,56.2772926829268,0.0,0.0,10.5381207574134,2.78243548376748,255738,2.56689902094546,28900.0,3200.0,1.08488551067595,294962.0,13.298,4.19922435469344,1989
680.0,2.42943908538764,0.0362727446596627,0.392997499106824,40.402,Solomon Islands,11.24,5.961,27990.0,56.746,56.027,56.3777317073171,0.0,0.0,10.8345123258307,2.77373938667381,262361,2.55679350651053,28900.0,3750.0,1.23657084067032,303258.0,13.486,4.17679063763561,1990
680.0,2.42943908538764,0.0352734817171131,0.392997499106824,39.996,Solomon Islands,11.002,5.851,27990.0,57.072,56.355,56.704756097561,0.0,0.0,11.1414433726331,2.793516794706,269197,2.57220356028082,28900.0,4675.0,1.49912297297731,311849.0,13.677,4.20174554306448,1991
690.0,2.46516613076099,0.0342931251636717,0.392997499106824,39.531,Solomon Islands,10.669,5.728,27990.0,57.598,56.848,57.2138536585366,0.0,0.0,11.4599499821365,2.81865539467971,276274,2.59496733086382,28900.0,4850.0,1.51201506403462,320764.0,13.87,4.21902786620173,1992
710.0,2.53662022150768,0.0333349495733126,0.392997499106824,39.028,Solomon Islands,10.29,5.596,27990.0,58.236,57.426,57.8211219512195,0.0,0.0,11.7893533404787,2.83385181926987,283572,2.60729322909403,28900.0,5143.0,1.55856041505043,329984.0,14.065,4.22936016673486,1993
710.0,2.53662022150768,0.0324015434917082,0.392997499106824,38.508,Solomon Islands,9.906,5.461,27990.0,58.913,58.018,58.4545853658537,0.0,0.0,12.1289746337978,2.8400323047327,291072,2.61046000706641,28900.0,5460.0,1.60829479513388,339490.0,14.262,4.2313598925762,1994
720.0,2.57234726688103,0.031496062992126,0.392997499106824,37.984,Solomon Islands,9.536,5.326,27990.0,59.599,58.593,59.0837317073171,144.0,0.0412312097351467,12.4776705966417,2.83435066531312,298741,2.60063180209638,28900.0,6020.0,1.72369362920544,349250.0,14.462,4.22798928131257,1995
730.0,2.60807431225438,0.0334042245209277,0.428724544480172,37.476,Solomon Islands,9.191,5.197,27990.0,60.286,59.134,59.6959512195122,230.0,0.0640247636651115,12.8344408717399,2.81915559861616,306558,2.58299934839383,28900.0,6502.0,1.80995223195894,359236.0,14.664,4.20463728580681,1996
730.0,2.60807431225438,0.0324816816849331,0.428724544480172,37.002,Solomon Islands,8.869,5.077,27990.0,60.986,59.64,60.2965853658537,337.0,0.0912193893985205,13.1989639156842,2.80060846798087,314507,2.55993626916053,28900.0,7210.0,1.95160770790306,369439.0,14.869,4.18981455857803,1997
730.0,2.60807431225438,0.031590502841829,0.428724544480172,36.573,Solomon Islands,8.559,4.968,27990.0,61.723,60.133,60.9086097560976,658.0,0.173221257249362,13.5713111825652,2.78197575264173,322593,2.53851333131414,28900.0,7695.0,2.02574099473228,379861.0,15.076,4.16459468300457,1998
740.0,2.64380135762772,0.0332912497791254,0.464451589853519,36.196,Solomon Islands,8.253,4.872,27990.0,62.504,60.629,61.5436341463415,702.0,0.179772748807277,13.9511611289746,2.76046470533783,330806,2.51406340750794,28900.0,7907.0,2.02487624618111,390493.0,15.285,4.13722377444301,1999
760.0,2.71525544837442,0.0348846191222532,0.500178635226867,35.873,Solomon Islands,7.955,4.789,27990.0,63.309,61.126,62.1908780487805,1093.0,0.272349205004448,14.338085030368,2.73565459780411,339134,2.48632086810973,28900.0,8132.0,2.02629801930116,401323.0,15.496,4.10638939884182,2000
760.0,2.71525544837442,0.0339528927864654,0.500178635226867,35.607,Solomon Islands,7.671,4.72,27990.0,64.108,61.626,62.8367317073171,1151.0,0.279141282837298,14.7315469810647,2.7071961602086,347133,2.33126823006181,28900.0,7689.0,1.86474137596523,412336.0,15.813,4.73273449130843,2001
770.0,2.75098249374777,0.0354167010995705,0.535905680600214,35.397,Solomon Islands,7.408,4.665,27990.0,64.868,62.13,63.4656097560976,967.0,0.228319666421898,15.1314397999285,2.67834377622714,354913,2.21646972038123,28900.0,7389.0,1.74462669616484,423529.0,16.201,5.10202635441065,2002
790.0,2.82243658449446,0.0344922737306843,0.535905680600214,35.227,Solomon Islands,7.169,4.618,27990.0,65.559,62.637,64.0623658536585,999.0,0.229718543046358,15.5369774919614,2.64481422375431,362703,2.17116285350262,28900.0,6601.0,1.51788999264165,434880.0,16.597,5.05956919029995,2003
830.0,2.96534476598785,0.0358475136388587,0.571632725973562,35.073,Solomon Islands,6.957,4.578,27990.0,66.164,63.138,64.6140975609756,1060.0,0.237489777857439,15.9462307967131,2.59996601832597,370454,2.11449629296269,28900.0,6238.0,1.397604937995,446335.0,17.001,5.00448880920708,2004
830.0,2.96534476598785,0.0349476985848366,0.571632725973562,34.915,Solomon Islands,6.774,4.54,27990.0,66.672,63.628,65.1128780487805,3000.0,0.655269348465687,16.3568060021436,2.54215923528385,378106,2.04452991058813,28900.0,6962.0,1.5206617346727,457827.0,17.413,4.93667154863919,2005
890.0,3.17970703822794,0.0340928946146011,0.571632725973562,34.724,Solomon Islands,6.617,4.502,27990.0,67.087,64.093,65.5534878048781,6000.0,1.27848354804754,16.7669167559843,2.47636242187021,385619,1.96752557926431,28900.0,7407.0,1.57828794006469,469306.0,17.832,4.85506096560441,2006
