Avg Temp,Avg Wind,City,Code,Day,Full,High Gust,High Wind,Location,Max Temp,Min Temp,Month,Precipitation,State,Year
39.0,5.0,Burlington,BTV,28,04-28-2016,20.0,17.0,"Burlington, VT",51.0,27.0,4,0.0,Vermont,2016
43.0,5.0,Buffalo,BUF,28,04-28-2016,22.0,15.0,"Buffalo, NY",55.0,30.0,4,0.0,New York,2016
61.0,6.0,Los Angeles/Oxnard,BUR,28,04-28-2016,22.0,17.0,"Los Angeles/Oxnard, CA",70.0,51.0,4,1.1,California,2016
50.0,5.0,Pocatello,BYI,28,04-28-2016,23.0,20.0,"Pocatello, ID",58.0,41.0,4,0.75,Idaho,2016
42.0,5.0,Great Falls,BZN,28,04-28-2016,18.0,16.0,"Great Falls, MT",47.0,37.0,4,0.05,Montana,2016
77.0,7.0,Greenville-Spartanburg,CAE,28,04-28-2016,23.0,17.0,"Greenville-Spartanburg, SC",90.0,63.0,4,0.0,South Carolina,2016
51.0,8.0,Eureka,CEC,28,04-28-2016,29.0,22.0,"Eureka, CA",56.0,46.0,4,0.43,California,2016
67.0,8.0,Paducah,CGI,28,04-28-2016,27.0,22.0,"Paducah, KY",76.0,57.0,4,0.18,Kentucky,2016
73.0,4.0,Morristown/Knoxville,CHA,28,04-28-2016,23.0,17.0,"Morristown/Knoxville, TN",86.0,60.0,4,0.09,Tennessee,2016
76.0,10.0,Charleston,CHS,28,04-28-2016,26.0,21.0,"Charleston, SC",87.0,65.0,4,0.0,South Carolina,2016
50.0,16.0,Topeka,CNK,28,04-28-2016,38.0,32.0,"Topeka, KS",59.0,41.0,4,0.02,Kansas,2016
63.0,11.0,Wichita,CNU,28,04-28-2016,34.0,25.0,"Wichita, KS",72.0,53.0,4,0.17,Kansas,2016
82.0,10.0,Corpus Christi,CRP,28,04-28-2016,51.0,43.0,"Corpus Christi, TX",89.0,74.0,4,2.57,Texas,2016
76.0,5.0,Columbia,CUB,28,04-28-2016,22.0,17.0,"Columbia, SC",89.0,62.0,4,0.0,South Carolina,2016
58.0,7.0,Wilmington,CVG,28,04-28-2016,20.0,17.0,"Wilmington, OH",65.0,51.0,4,0.73,Ohio,2016
34.0,16.0,Riverton,CYS,28,04-28-2016,40.0,31.0,"Riverton, WY",42.0,25.0,4,0.0,Wyoming,2016
49.0,11.0,San Diego,CZZ,28,04-28-2016,33.0,24.0,"San Diego, CA",66.0,31.0,4,0.0,California,2016
75.0,5.0,Melbourne,DAB,28,04-28-2016,20.0,14.0,"Melbourne, FL",85.0,64.0,4,0.0,Florida,2016
68.0,24.0,Las Vegas,DAG,28,04-28-2016,47.0,39.0,"Las Vegas, NV",79.0,56.0,4,0.0,Nevada,2016
62.0,7.0,Baltimore/Washington,DCA,28,04-28-2016,24.0,21.0,"Baltimore/Washington, VA",71.0,53.0,4,0.03,Virginia,2016
41.0,9.0,Grand Junction,DEN,28,04-28-2016,24.0,20.0,"Grand Junction, CO",54.0,27.0,4,1.6,Colorado,2016
41.0,9.0,Grand Junction,DEN,28,04-28-2016,24.0,20.0,"Grand Junction, CO",54.0,27.0,4,1.6,Colorado,2016
72.0,9.0,Fort Worth/Dallas,DFW,28,04-28-2016,24.0,20.0,"Fort Worth/Dallas, TX",82.0,62.0,4,0.0,Texas,2016
52.0,16.0,Dodge City,DGC,28,04-28-2016,38.0,30.0,"Dodge City, KS",63.0,41.0,4,1.52,Kansas,2016
50.0,13.0,Des Moines,DSM,28,04-28-2016,37.0,30.0,"Des Moines, IA",54.0,45.0,4,0.88,Iowa,2016
49.0,9.0,Detroit/Pontiac,DTW,28,04-28-2016,25.0,18.0,"Detroit/Pontiac, MI",59.0,38.0,4,0.0,Michigan,2016
52.0,9.0,Portland,EKA,28,04-28-2016,28.0,16.0,"Portland, OR",56.0,48.0,4,0.27,Oregon,2016
68.0,11.0,El Paso,ELP,28,04-28-2016,29.0,22.0,"El Paso, TX",80.0,56.0,4,0.0,Texas,2016
39.0,5.0,Elko,ELY,28,04-28-2016,23.0,17.0,"Elko, NV",43.0,35.0,4,0.11,Nevada,2016
51.0,0.0,Fairbanks,FAI,28,04-28-2016,20.0,0.0,"Fairbanks, AK",61.0,40.0,4,0.19,Alaska,2016
63.0,10.0,San Joaquin Valley/Hanford,FAT,28,04-28-2016,31.0,23.0,"San Joaquin Valley/Hanford, CA",74.0,51.0,4,0.02,California,2016
48.0,14.14516129032258,Grand Forks,FGF,28,04-28-2016,35.04838709677419,27.20967741935484,"Grand Forks, ND",58.0,37.0,4,0.0,North Dakota,2016
48.0,6.451612903225807,Grand Forks,FGF,28,04-28-2016,21.20967741935484,16.29032258064516,"Grand Forks, ND",58.0,37.0,4,0.0,North Dakota,2016
41.0,10.0,Flagstaff,FLG,28,04-28-2016,36.0,28.0,"Flagstaff, AZ",56.0,26.0,4,0.0,Arizona,2016
43.0,20.0,Sioux Falls,FSD,28,04-28-2016,43.0,35.0,"Sioux Falls, SD",47.0,38.0,4,1.26,South Dakota,2016
43.0,20.0,Sioux Falls,FSD,28,04-28-2016,43.0,35.0,"Sioux Falls, SD",47.0,38.0,4,1.26,South Dakota,2016
43.0,20.0,Sioux Falls,FSD,28,04-28-2016,43.0,35.0,"Sioux Falls, SD",47.0,38.0,4,1.26,South Dakota,2016
52.0,16.0,Northern Indiana,FWA,28,04-28-2016,34.0,30.0,"Northern Indiana, IN",60.0,43.0,4,0.05,Indiana,2016
38.0,10.0,Glasgow,GGW,28,04-28-2016,27.0,22.0,"Glasgow, MT",41.0,35.0,4,0.28,Montana,2016
48.0,6.0,Salt Lake City,GJT,28,04-28-2016,19.0,16.0,"Salt Lake City, UT",60.0,35.0,4,0.86,Utah,2016
46.0,20.0,Hastings,GLD,28,04-28-2016,38.0,31.0,"Hastings, NE",57.0,35.0,4,0.09,Nebraska,2016
76.0,5.0,Jacksonville,GNV,28,04-28-2016,17.0,14.0,"Jacksonville, FL",88.0,63.0,4,0.0,Florida,2016
51.0,10.0,Missoula,GPI,28,04-28-2016,26.0,22.0,"Missoula, MT",63.0,38.0,4,0.0,Montana,2016
48.0,12.0,Grand Rapids,GRR,28,04-28-2016,27.0,22.0,"Grand Rapids, MI",60.0,35.0,4,0.0,Michigan,2016
74.0,7.0,Houston/Galveston,HOU,28,04-28-2016,13.0,9.0,"Houston/Galveston, TX",86.0,61.0,4,0.6,Texas,2016
71.0,12.0,Newport/Morehead City,HSE,28,04-28-2016,27.0,20.0,"Newport/Morehead City, NC",74.0,67.0,4,0.0,North Carolina,2016
74.0,8.0,Huntsville,HSV,28,04-28-2016,23.0,17.0,"Huntsville, AL",84.0,63.0,4,0.0,Alabama,2016
76.0,12.0,Wilmington,ILM,28,04-28-2016,26.0,21.0,"Wilmington, NC",85.0,66.0,4,0.0,North Carolina,2016
55.0,12.0,Indianapolis,IND,28,04-28-2016,22.0,18.0,"Indianapolis, IN",61.0,49.0,4,0.35,Indiana,2016
41.0,9.0,Minneapolis/Twin Cities,INL,28,04-28-2016,26.0,18.0,"Minneapolis/Twin Cities, MN",55.0,27.0,4,0.0,Minnesota,2016
41.0,9.0,Minneapolis/Twin Cities,INL,28,04-28-2016,26.0,18.0,"Minneapolis/Twin Cities, MN",55.0,27.0,4,0.0,Minnesota,2016
73.0,9.0,Jackson,JAN,28,04-28-2016,28.0,23.0,"Jackson, MS",79.0,66.0,4,0.28,Mississippi,2016
76.0,6.0,Tampa,JAX,28,04-28-2016,22.0,17.0,"Tampa, FL",88.0,64.0,4,1.81,Florida,2016
65.0,1.0,Charleston,JKL,28,04-28-2016,22.0,13.0,"Charleston, WV",70.0,60.0,4,0.6,West Virginia,2016
0.0,0.0,Juneau,JNU,28,04-28-2016,0.0,0.0,"Juneau, AK",0.0,0.0,4,0.0,Alaska,2016
65.0,14.0,Lubbock,LBB,28,04-28-2016,28.0,22.0,"Lubbock, TX",81.0,48.0,4,0.0,Texas,2016
39.0,19.0,Cheyenne,LBF,28,04-28-2016,46.0,35.0,"Cheyenne, WY",44.0,33.0,4,0.39,Wyoming,2016
73.0,8.0,Lake Charles,LCH,28,04-28-2016,36.0,25.0,"Lake Charles, LA",82.0,64.0,4,0.96,Louisiana,2016
74.0,8.0,North Little Rock,LIT,28,04-28-2016,29.0,21.0,"North Little Rock, AR",83.0,64.0,4,0.19,Arkansas,2016
46.0,12.0,Davenport/Quad Cities,LOT,28,04-28-2016,39.0,25.0,"Davenport/Quad Cities, IA",49.0,42.0,4,0.74,Iowa,2016
67.0,4.0,Jackson,LOZ,28,04-28-2016,28.0,18.0,"Jackson, KY",72.0,61.0,4,0.88,Kentucky,2016
72.0,5.0,Shreveport,LZK,28,04-28-2016,20.0,10.0,"Shreveport, LA",82.0,61.0,4,2.22,Louisiana,2016
70.0,11.0,Midland/Odessa,MAF,28,04-28-2016,27.0,22.0,"Midland/Odessa, TX",85.0,55.0,4,0.0,Texas,2016
60.0,11.0,Kansas City/Pleasant Hill,MCI,28,04-28-2016,37.0,29.0,"Kansas City/Pleasant Hill, MO",71.0,49.0,4,0.67,Missouri,2016
54.0,3.0,State College,MDT,28,04-28-2016,17.0,13.0,"State College, PA",58.0,49.0,4,1.79,Pennsylvania,2016
74.0,10.0,Memphis,MEM,28,04-28-2016,37.0,29.0,"Memphis, TN",78.0,69.0,4,2.82,Tennessee,2016
78.0,8.0,Miami,MIA,28,04-28-2016,24.0,16.0,"Miami, FL",84.0,71.0,4,0.0,Florida,2016
75.0,7.0,Mobile/Pensacola,MOB,28,04-28-2016,36.0,24.0,"Mobile/Pensacola, AL",83.0,66.0,4,0.52,Alabama,2016
36.0,7.145161290322581,Green Bay,MQT,28,04-28-2016,20.0,17.67741935483871,"Green Bay, WI",43.0,29.0,4,0.0,Wisconsin,2016
36.0,11.387096774193548,Green Bay,MQT,28,04-28-2016,20.0,23.387096774193548,"Green Bay, WI",43.0,29.0,4,0.0,Wisconsin,2016
52.0,11.0,Spokane,MSO,28,04-28-2016,28.0,24.0,"Spokane, WA",61.0,42.0,4,0.0,Washington,2016
81.0,7.0,Key West,MTH,28,04-28-2016,18.0,13.0,"Key West, FL",86.0,76.0,4,0.0,Florida,2016
54.0,4.0,New York/Upton,NYC,28,04-28-2016,20.0,12.0,"New York/Upton, NY",62.0,46.0,4,0.0,New York,2016
63.0,10.0,Norman/Oklahoma City,OKC,28,04-28-2016,25.0,21.0,"Norman/Oklahoma City, OK",73.0,53.0,4,0.0,Oklahoma,2016
55.0,15.0,Omaha/Valley,OMA,28,04-28-2016,39.0,30.0,"Omaha/Valley, NE",64.0,46.0,4,1.31,Nebraska,2016
45.0,14.0,Milwaukee/Sullivan,ORD,28,04-28-2016,28.0,23.0,"Milwaukee/Sullivan, WI",49.0,41.0,4,0.47,Wisconsin,2016
45.0,14.0,Milwaukee/Sullivan,ORD,28,04-28-2016,28.0,23.0,"Milwaukee/Sullivan, WI",49.0,41.0,4,0.47,Wisconsin,2016
72.0,7.0,Phoenix,PHX,28,04-28-2016,24.0,20.0,"Phoenix, AZ",83.0,60.0,4,0.0,Arizona,2016
53.0,14.0,Lincoln,PIA,28,04-28-2016,37.0,26.0,"Lincoln, IL",58.0,48.0,4,1.01,Illinois,2016
56.0,6.0,Pittsburgh,PIT,28,04-28-2016,25.0,12.0,"Pittsburgh, PA",67.0,45.0,4,0.0,Pennsylvania,2016
56.0,5.0,Pendleton,PSC,28,04-28-2016,15.0,13.0,"Pendleton, OR",65.0,47.0,4,0.22,Oregon,2016
50.0,9.0,Goodland,PUB,28,04-28-2016,28.0,22.0,"Goodland, KS",64.0,35.0,4,0.91,Kansas,2016
42.0,7.0,Gray/Portland,PWM,28,04-28-2016,28.0,21.0,"Gray/Portland, ME",56.0,27.0,4,0.0,Maine,2016
59.0,0.0,Sacramento,RDD,28,04-28-2016,13.0,10.0,"Sacramento, CA",69.0,49.0,4,0.02,California,2016
59.0,0.0,Sacramento,RDD,28,04-28-2016,13.0,10.0,"Sacramento, CA",69.0,49.0,4,0.02,California,2016
76.0,7.0,Raleigh,RDU,28,04-28-2016,22.0,17.0,"Raleigh, NC",87.0,64.0,4,0.52,North Carolina,2016
64.0,7.0,Wakefield,RIC,28,04-28-2016,20.0,16.0,"Wakefield, VA",72.0,56.0,4,0.11,Virginia,2016
68.0,2.0,Blacksburg,RNK,28,04-28-2016,17.0,10.0,"Blacksburg, VA",78.0,57.0,4,0.03,Virginia,2016
51.0,6.0,Reno,RNO,28,04-28-2016,28.0,22.0,"Reno, NV",59.0,42.0,4,0.02,Nevada,2016
44.0,19.0,La Crosse,RST,28,04-28-2016,37.0,30.0,"La Crosse, WI",48.0,39.0,4,0.34,Wisconsin,2016
44.0,19.0,La Crosse,RST,28,04-28-2016,37.0,30.0,"La Crosse, WI",48.0,39.0,4,0.34,Wisconsin,2016
67.0,6.0,Louisville,SDF,28,04-28-2016,35.0,28.0,"Louisville, KY",72.0,62.0,4,0.75,Kentucky,2016
56.0,4.0,Seattle,SEA,28,04-28-2016,17.0,13.0,"Seattle, WA",63.0,48.0,4,0.0,Washington,2016
64.0,13.0,Springfield,SGF,28,04-28-2016,46.0,35.0,"Springfield, MO",77.0,51.0,4,0.54,Missouri,2016
82.0,6.0,San Juan,SJU,28,04-28-2016,25.0,20.0,"San Juan, PR",88.0,75.0,4,0.12,Puerto Rico,2016
70.0,9.0,St. Louis,STL,28,04-28-2016,29.0,23.0,"St. Louis, MO",79.0,61.0,4,0.14,Missouri,2016
55.0,9.0,San Francisco Bay Area/Monterey,STS,28,04-28-2016,33.0,26.0,"San Francisco Bay Area/Monterey, CA",66.0,43.0,4,0.03,California,2016
76.0,7.0,Tallahassee,TLH,28,04-28-2016,26.0,18.0,"Tallahassee, FL",87.0,65.0,4,0.0,Florida,2016
50.0,13.0,Cleveland,TOL,28,04-28-2016,30.0,24.0,"Cleveland, OH",57.0,43.0,4,0.0,Ohio,2016
65.0,9.0,Tulsa,TUL,28,04-28-2016,37.0,29.0,"Tulsa, OK",74.0,56.0,4,0.02,Oklahoma,2016
68.0,7.0,Tucson,TUS,28,04-28-2016,24.0,20.0,"Tucson, AZ",84.0,51.0,4,0.0,Arizona,2016
33.0,15.0,Rapid City,UNR,28,04-28-2016,40.0,26.0,"Rapid City, SD",36.0,30.0,4,0.22,South Dakota,2016
33.0,16.0,Rapid City,UNR,28,04-28-2016,40.0,33.0,"Rapid City, SD",36.0,30.0,4,0.22,South Dakota,2016
47.0,7.0,Medford,AAT,29,04-29-2016,23.0,18.0,"Medford, OR",60.0,34.0,4,0.0,Oregon,2016
50.0,3.0,Mount Holly/Philadelphia,ABE,29,04-29-2016,15.0,12.0,"Mount Holly/Philadelphia, NJ",58.0,41.0,4,0.11,New Jersey,2016
69.0,16.0,San Angelo,ABI,29,04-29-2016,33.0,26.0,"San Angelo, TX",83.0,55.0,4,0.0,Texas,2016
66.0,13.0,Albuquerque,ABQ,29,04-29-2016,40.0,33.0,"Albuquerque, NM",75.0,56.0,4,0.0,New Mexico,2016
44.0,10.0,Aberdeen,ABR,29,04-29-2016,24.0,17.0,"Aberdeen, SD",53.0,34.0,4,0.01,South Dakota,2016
33.0,8.0,Denver/Boulder,AKO,29,04-29-2016,17.0,15.0,"Denver/Boulder, CO",39.0,26.0,4,0.06,Colorado,2016
47.0,7.0,Albany,ALB,29,04-29-2016,22.0,17.0,"Albany, NY",58.0,35.0,4,0.0,New York,2016
48.0,13.0,Pueblo,ALS,29,04-29-2016,40.0,32.0,"Pueblo, CO",59.0,36.0,4,0.06,Colorado,2016
59.0,20.0,Amarillo,AMA,29,04-29-2016,42.0,36.0,"Amarillo, TX",76.0,41.0,4,0.0,Texas,2016
73.0,3.0,Birmingham,ANB,29,04-29-2016,17.0,13.0,"Birmingham, AL",85.0,61.0,4,0.0,Alabama,2016
42.0,5.0,Anchorage,ANC,29,04-29-2016,31.0,14.0,"Anchorage, AK",48.0,35.0,4,0.0,Alaska,2016
43.0,4.0,Marquette,ANJ,29,04-29-2016,15.0,10.0,"Marquette, MI",54.0,32.0,4,0.0,Michigan,2016
43.0,4.0,Marquette,ANJ,29,04-29-2016,15.0,10.0,"Marquette, MI",54.0,32.0,4,0.0,Michigan,2016
40.0,7.0,Gaylord,APN,29,04-29-2016,26.0,20.0,"Gaylord, MI",48.0,31.0,4,0.0,Michigan,2016
49.0,10.0,Chicago,ARR,29,04-29-2016,26.0,22.0,"Chicago, IL",54.0,44.0,4,0.11,Illinois,2016
76.0,7.0,Peachtree City/Atlanta,ATL,29,04-29-2016,23.0,17.0,"Peachtree City/Atlanta, GA",86.0,66.0,4,0.0,Georgia,2016
73.0,8.0,Austin/San Antonio,AUS,29,04-29-2016,26.0,20.0,"Austin/San Antonio, TX",87.0,59.0,4,3.47,Texas,2016
41.0,11.0,North Platte,BBW,29,04-29-2016,28.0,23.0,"North Platte, NE",47.0,35.0,4,0.05,Nebraska,2016
43.0,4.0,Binghamton,BGM,29,04-29-2016,18.0,13.0,"Binghamton, NY",52.0,33.0,4,0.0,New York,2016
38.0,8.0,Caribou,BGR,29,04-29-2016,26.0,22.0,"Caribou, ME",52.0,24.0,4,0.0,Maine,2016
36.0,7.0,Billings,BIL,29,04-29-2016,16.0,13.0,"Billings, MT",41.0,31.0,4,0.23,Montana,2016
47.0,8.0,Bismarck,BIS,29,04-29-2016,24.0,20.0,"Bismarck, ND",57.0,36.0,4,0.01,North Dakota,2016
49.0,13.0,Boise,BKE,29,04-29-2016,36.0,30.0,"Boise, ID",61.0,37.0,4,0.0,Idaho,2016
72.0,5.0,Nashville,BNA,29,04-29-2016,24.0,15.0,"Nashville, TN",84.0,60.0,4,0.0,Tennessee,2016
48.0,10.0,Boston,BOS,29,04-29-2016,24.0,21.0,"Boston, MD",54.0,41.0,4,0.0,Massachusetts,2016
81.0,10.0,Brownsville,BRO,29,04-29-2016,26.0,22.0,"Brownsville, TX",88.0,74.0,4,0.0,Texas,2016
78.0,5.0,New Orleans/Baton Rouge,BTR,29,04-29-2016,22.0,16.0,"New Orleans/Baton Rouge, LA",85.0,71.0,4,0.11,Louisiana,2016
38.0,6.0,Burlington,BTV,29,04-29-2016,23.0,16.0,"Burlington, VT",48.0,27.0,4,0.0,Vermont,2016
43.0,11.0,Buffalo,BUF,29,04-29-2016,25.0,21.0,"Buffalo, NY",51.0,35.0,4,0.0,New York,2016
60.0,6.0,Los Angeles/Oxnard,BUR,29,04-29-2016,25.0,16.0,"Los Angeles/Oxnard, CA",69.0,51.0,4,0.0,California,2016
49.0,7.0,Pocatello,BYI,29,04-29-2016,28.0,22.0,"Pocatello, ID",61.0,37.0,4,0.01,Idaho,2016
40.0,5.0,Great Falls,BZN,29,04-29-2016,22.0,17.0,"Great Falls, MT",47.0,33.0,4,0.1,Montana,2016
79.0,7.0,Greenville-Spartanburg,CAE,29,04-29-2016,24.0,17.0,"Greenville-Spartanburg, SC",89.0,68.0,4,1.73,South Carolina,2016
52.0,14.0,Eureka,CEC,29,04-29-2016,40.0,30.0,"Eureka, CA",57.0,47.0,4,0.0,California,2016
66.0,6.0,Paducah,CGI,29,04-29-2016,26.0,18.0,"Paducah, KY",78.0,54.0,4,0.01,Kentucky,2016
75.0,5.0,Morristown/Knoxville,CHA,29,04-29-2016,25.0,17.0,"Morristown/Knoxville, TN",86.0,63.0,4,0.0,Tennessee,2016
78.0,8.0,Charleston,CHS,29,04-29-2016,37.0,30.0,"Charleston, SC",87.0,68.0,4,1.47,South Carolina,2016
48.0,10.0,Topeka,CNK,29,04-29-2016,27.0,20.0,"Topeka, KS",58.0,37.0,4,0.0,Kansas,2016
58.0,8.0,Wichita,CNU,29,04-29-2016,24.0,17.0,"Wichita, KS",69.0,47.0,4,0.0,Kansas,2016
81.0,14.0,Corpus Christi,CRP,29,04-29-2016,26.0,22.0,"Corpus Christi, TX",85.0,76.0,4,0.95,Texas,2016
78.0,5.0,Columbia,CUB,29,04-29-2016,20.0,14.0,"Columbia, SC",89.0,67.0,4,0.0,South Carolina,2016
68.0,7.0,Wilmington,CVG,29,04-29-2016,43.0,32.0,"Wilmington, OH",77.0,58.0,4,0.24,Ohio,2016
33.0,6.0,Riverton,CYS,29,04-29-2016,25.0,17.0,"Riverton, WY",36.0,29.0,4,0.1,Wyoming,2016
49.0,12.0,San Diego,CZZ,29,04-29-2016,26.0,21.0,"San Diego, CA",55.0,43.0,4,0.0,California,2016
78.0,6.0,Melbourne,DAB,29,04-29-2016,19.0,14.0,"Melbourne, FL",89.0,67.0,4,0.11,Florida,2016
62.0,20.0,Las Vegas,DAG,29,04-29-2016,40.0,32.0,"Las Vegas, NV",75.0,49.0,4,0.07,Nevada,2016
52.0,8.0,Baltimore/Washington,DCA,29,04-29-2016,22.0,18.0,"Baltimore/Washington, VA",56.0,48.0,4,0.58,Virginia,2016
38.0,10.0,Grand Junction,DEN,29,04-29-2016,19.0,16.0,"Grand Junction, CO",40.0,35.0,4,0.02,Colorado,2016
38.0,10.0,Grand Junction,DEN,29,04-29-2016,19.0,16.0,"Grand Junction, CO",40.0,35.0,4,0.02,Colorado,2016
72.0,9.0,Fort Worth/Dallas,DFW,29,04-29-2016,25.0,20.0,"Fort Worth/Dallas, TX",84.0,59.0,4,2.86,Texas,2016
51.0,12.0,Dodge City,DGC,29,04-29-2016,30.0,25.0,"Dodge City, KS",62.0,40.0,4,1.75,Kansas,2016
53.0,8.0,Des Moines,DSM,29,04-29-2016,28.0,23.0,"Des Moines, IA",60.0,46.0,4,0.01,Iowa,2016
46.0,8.0,Detroit/Pontiac,DTW,29,04-29-2016,24.0,18.0,"Detroit/Pontiac, MI",50.0,42.0,4,0.07,Michigan,2016
55.0,9.0,Portland,EKA,29,04-29-2016,26.0,13.0,"Portland, OR",58.0,51.0,4,1.25,Oregon,2016
70.0,15.0,El Paso,ELP,29,04-29-2016,42.0,31.0,"El Paso, TX",84.0,56.0,4,0.0,Texas,2016
40.0,14.0,Elko,ELY,29,04-29-2016,39.0,31.0,"Elko, NV",47.0,32.0,4,0.1,Nevada,2016
49.0,0.0,Fairbanks,FAI,29,04-29-2016,18.0,0.0,"Fairbanks, AK",61.0,37.0,4,0.0,Alaska,2016
60.0,5.0,San Joaquin Valley/Hanford,FAT,29,04-29-2016,17.0,14.0,"San Joaquin Valley/Hanford, CA",70.0,50.0,4,0.0,California,2016
49.0,14.258064516129032,Grand Forks,FGF,29,04-29-2016,35.41935483870968,27.483870967741936,"Grand Forks, ND",58.0,40.0,4,0.0,North Dakota,2016
49.0,6.580645161290323,Grand Forks,FGF,29,04-29-2016,21.483870967741936,16.516129032258064,"Grand Forks, ND",58.0,40.0,4,0.0,North Dakota,2016
41.0,13.0,Flagstaff,FLG,29,04-29-2016,42.0,32.0,"Flagstaff, AZ",49.0,32.0,4,1.01,Arizona,2016
41.0,9.0,Sioux Falls,FSD,29,04-29-2016,22.0,17.0,"Sioux Falls, SD",43.0,38.0,4,0.29,South Dakota,2016
41.0,9.0,Sioux Falls,FSD,29,04-29-2016,22.0,17.0,"Sioux Falls, SD",43.0,38.0,4,0.29,South Dakota,2016
41.0,9.0,Sioux Falls,FSD,29,04-29-2016,22.0,17.0,"Sioux Falls, SD",43.0,38.0,4,0.29,South Dakota,2016
48.0,12.0,Northern Indiana,FWA,29,04-29-2016,31.0,26.0,"Northern Indiana, IN",54.0,42.0,4,0.76,Indiana,2016
44.0,8.0,Glasgow,GGW,29,04-29-2016,27.0,21.0,"Glasgow, MT",55.0,33.0,4,0.0,Montana,2016
48.0,6.0,Salt Lake City,GJT,29,04-29-2016,21.0,18.0,"Salt Lake City, UT",55.0,40.0,4,0.51,Utah,2016
42.0,10.0,Hastings,GLD,29,04-29-2016,25.0,20.0,"Hastings, NE",51.0,32.0,4,0.0,Nebraska,2016
76.0,5.0,Jacksonville,GNV,29,04-29-2016,20.0,15.0,"Jacksonville, FL",88.0,64.0,4,0.0,Florida,2016
48.0,6.0,Missoula,GPI,29,04-29-2016,21.0,16.0,"Missoula, MT",55.0,40.0,4,0.0,Montana,2016
44.0,12.0,Grand Rapids,GRR,29,04-29-2016,27.0,21.0,"Grand Rapids, MI",50.0,37.0,4,0.5,Michigan,2016
75.0,7.0,Houston/Galveston,HOU,29,04-29-2016,29.0,21.0,"Houston/Galveston, TX",85.0,65.0,4,0.0,Texas,2016
72.0,8.0,Newport/Morehead City,HSE,29,04-29-2016,21.0,16.0,"Newport/Morehead City, NC",77.0,66.0,4,0.01,North Carolina,2016
75.0,5.0,Huntsville,HSV,29,04-29-2016,20.0,15.0,"Huntsville, AL",87.0,62.0,4,0.0,Alabama,2016
77.0,11.0,Wilmington,ILM,29,04-29-2016,27.0,21.0,"Wilmington, NC",84.0,69.0,4,0.02,North Carolina,2016
63.0,9.0,Indianapolis,IND,29,04-29-2016,31.0,25.0,"Indianapolis, IN",75.0,51.0,4,0.69,Indiana,2016
45.0,8.0,Minneapolis/Twin Cities,INL,29,04-29-2016,22.0,16.0,"Minneapolis/Twin Cities, MN",55.0,35.0,4,0.0,Minnesota,2016
45.0,8.0,Minneapolis/Twin Cities,INL,29,04-29-2016,22.0,16.0,"Minneapolis/Twin Cities, MN",55.0,35.0,4,0.0,Minnesota,2016
76.0,3.0,Jackson,JAN,29,04-29-2016,15.0,10.0,"Jackson, MS",88.0,64.0,4,0.0,Mississippi,2016
76.0,5.0,Tampa,JAX,29,04-29-2016,23.0,16.0,"Tampa, FL",89.0,63.0,4,2.65,Florida,2016
70.0,4.0,Charleston,JKL,29,04-29-2016,27.0,14.0,"Charleston, WV",81.0,59.0,4,0.74,West Virginia,2016
0.0,0.0,Juneau,JNU,29,04-29-2016,0.0,0.0,"Juneau, AK",0.0,0.0,4,0.0,Alaska,2016
67.0,18.0,Lubbock,LBB,29,04-29-2016,44.0,33.0,"Lubbock, TX",85.0,48.0,4,0.75,Texas,2016
39.0,7.0,Cheyenne,LBF,29,04-29-2016,26.0,20.0,"Cheyenne, WY",48.0,30.0,4,0.05,Wyoming,2016
77.0,8.0,Lake Charles,LCH,29,04-29-2016,23.0,18.0,"Lake Charles, LA",85.0,69.0,4,0.0,Louisiana,2016
71.0,4.0,North Little Rock,LIT,29,04-29-2016,16.0,13.0,"North Little Rock, AR",84.0,57.0,4,0.0,Arkansas,2016
49.0,12.0,Davenport/Quad Cities,LOT,29,04-29-2016,39.0,25.0,"Davenport/Quad Cities, IA",53.0,44.0,4,0.06,Iowa,2016
70.0,6.0,Jackson,LOZ,29,04-29-2016,26.0,18.0,"Jackson, KY",80.0,59.0,4,0.79,Kentucky,2016
72.0,3.0,Shreveport,LZK,29,04-29-2016,20.5,6.0,"Shreveport, LA",83.0,60.0,4,0.0,Louisiana,2016
74.0,14.0,Midland/Odessa,MAF,29,04-29-2016,34.0,28.0,"Midland/Odessa, TX",91.0,56.0,4,0.0,Texas,2016
51.0,9.0,Kansas City/Pleasant Hill,MCI,29,04-29-2016,23.0,17.0,"Kansas City/Pleasant Hill, MO",56.0,46.0,4,0.0,Missouri,2016
50.0,5.0,State College,MDT,29,04-29-2016,15.0,12.0,"State College, PA",54.0,45.0,4,0.37,Pennsylvania,2016
75.0,4.0,Memphis,MEM,29,04-29-2016,21.0,14.0,"Memphis, TN",85.0,65.0,4,0.0,Tennessee,2016
80.0,8.0,Miami,MIA,29,04-29-2016,22.0,15.0,"Miami, FL",86.0,74.0,4,0.0,Florida,2016
73.0,4.0,Mobile/Pensacola,MOB,29,04-29-2016,17.0,15.0,"Mobile/Pensacola, AL",80.0,66.0,4,0.01,Alabama,2016
38.0,7.258064516129032,Green Bay,MQT,29,04-29-2016,19.0,17.870967741935484,"Green Bay, WI",45.0,31.0,4,0.0,Wisconsin,2016
38.0,11.35483870967742,Green Bay,MQT,29,04-29-2016,19.0,23.35483870967742,"Green Bay, WI",45.0,31.0,4,0.0,Wisconsin,2016
